#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  mu  mu) ,        BR_BaBar(B+->K+  a)*BR_BaBar(a->  mu  mu) ,  Allowed/excluded  (1/0) 

2.184615384615385,164.63704554038216,0.00022854638641349906,1.5477002453662385e-09,1000000.0,1
2.184615384615385,102.65798952648426,0.0002894266124716752,2.482134496414159e-09,1000000.0,1
2.184615384615385,64.01021310162392,0.0003665241237079626,3.980779674891347e-09,1000000.0,1
2.184615384615385,39.91090191252231,0.00046415888336127773,6.384349409914814e-09,1000000.0,1
2.184615384615385,24.883593829573663,0.0005878016072274912,1.0239342383989042e-08,1000000.0,1
2.184615384615385,15.513436877979357,0.0007443803013251688,1.6422347915515635e-08,1000000.0,1
2.184615384615385,9.671028579650578,0.0009426684551178855,2.6339428255437574e-08,1000000.0,1
2.184615384615385,6.028470183477995,0.0011937766417144358,4.224590181016407e-08,1000000.0,1
2.184615384615385,3.7576433598602157,0.0015117750706156615,6.775920864382051e-08,1000000.0,1
2.184615384615385,2.342100274808096,0.0019144819761699576,1.0868141623917192e-07,1000000.0,1
2.184615384615385,1.4597756892389309,0.0024244620170823282,1.7431829487860175e-07,1000000.0,1
2.184615384615385,0.9098435620577939,0.00307029062975785,2.7959475281580407e-07,1000000.0,1
2.184615384615385,0.5670941782962773,0.003888155180308085,4.484474204545418e-07,1000000.0,1
2.184615384615385,0.3534738887063484,0.0049238826317067365,7.192654431971317e-07,1000000.0,1
2.184615384615385,0.2203315812043407,0.006235507341273912,1.1536160518728689e-06,1000000.0,1
2.184615384615385,0.13734568012324502,0.007896522868499725,1.8502380228658876e-06,1000000.0,1
2.184615384615385,0.08561938746630003,0.01,2.967483384358609e-06,1000000.0,1
2.2384615384615385,8457347.472849648,1e-06,3.000473053040475e-14,1000000.0,1
2.2384615384615385,5273585.228989355,1.2663801734674021e-06,4.8119148792220294e-14,1000000.0,1
2.2384615384615385,3288347.9445398357,1.6037187437513308e-06,7.716958095265962e-14,1000000.0,1
2.2384615384615385,2050451.7783999806,2.030917620904735e-06,1.2375830368116703e-13,1000000.0,1
2.2384615384615385,1278560.7152244714,2.571913809059347e-06,1.9847351197570986e-13,1000000.0,1
2.2384615384615385,797247.4761079055,3.257020655659783e-06,3.1829569300599436e-13,8.95909976094381e-09,1
2.2384615384615385,497124.25250232726,4.124626382901348e-06,5.104567733203594e-13,5.797500500881775e-09,1
2.2384615384615385,309982.1960824119,5.223345074266844e-06,8.186291065014496e-13,3.99885032228325e-09,1
2.2384615384615385,193289.6293999948,6.6147406412301455e-06,1.3128508710844314e-12,2.928960449746484e-09,1
2.2384615384615385,120525.89375733622,8.376776400682924e-06,2.105443623370412e-12,2.3236603474025734e-09,1
2.2384615384615385,75154.01295217157,1.0608183551394482e-05,3.3765395907900635e-12,2.0205318054689634e-09,1
2.2384615384615385,46862.34333089133,1.3433993325988988e-05,5.415020310112953e-12,2.0737099756728856e-09,1
2.2384615384615385,29221.051919830526,1.7012542798525893e-05,8.684170788066642e-12,2.6264621893513987e-09,1
2.2384615384615385,18220.811643213245,2.1544346900318823e-05,1.392697055802636e-11,4.1621181984642705e-09,1
2.2384615384615385,11361.603653047297,2.7283333764867696e-05,2.2334951541358673e-11,1.0280507539845295e-08,1
2.2384615384615385,7084.5393524431365,3.455107294592218e-05,3.581900010128423e-11,4.81020566634979e-08,1
2.2384615384615385,4417.572600593975,4.37547937507418e-05,5.7443651152313657e-11,3.952968081253432e-07,1
2.2384615384615385,2754.5832977789546,5.541020330009492e-05,9.21235829885277e-11,1.027921349120915e-05,1
2.2384615384615385,1717.624792936756,7.017038286703822e-05,1.4774062142030842e-10,865384.6153848984,1
2.2384615384615385,1071.0281551975645,8.886238162743407e-05,2.3693515380721e-10,865384.6153904351,1
2.2384615384615385,667.8418332754854,0.00011253355826007646,3.799791806006559e-10,1000000.0,1
2.2384615384615385,416.43407278915726,0.00014251026703029977,6.093841808682399e-10,1000000.0,1
2.2384615384615385,259.6678390233617,0.00018047217668271703,9.77291522636396e-10,1000000.0,1
2.2384615384615385,161.91533510064707,0.00022854638641349906,1.567326152027888e-09,1000000.0,1
2.2384615384615385,100.9609001018591,0.0002894266124716752,2.5136099057166414e-09,1000000.0,1
2.2384615384615385,62.95204657848543,0.0003665241237079626,4.031260206407517e-09,1000000.0,1
2.2384615384615385,39.25114976358626,0.00046415888336127773,6.465313640717988e-09,1000000.0,1
2.2384615384615385,24.472278718642993,0.0005878016072274912,1.036920549458856e-08,1000000.0,1
2.2384615384615385,15.25703221847737,0.0007443803013251688,1.6630656699451632e-08,1000000.0,1
2.2384615384615385,9.51120952090213,0.0009426684551178855,2.6673593926474507e-08,1000000.0,1
2.2384615384615385,5.928864846255648,0.0011937766417144358,4.278200439033233e-08,1000000.0,1
2.2384615384615385,3.6955715179605817,0.0015117750706156615,6.861933224993395e-08,1000000.0,1
2.2384615384615385,2.303421154242399,0.0019144819761699576,1.1006145873669555e-07,1000000.0,1
2.2384615384615385,1.4356742335389527,0.0024244620170823282,1.7653257572514697e-07,1000000.0,1
2.2384615384615385,0.894825650905094,0.00307029062975785,2.831475607902315e-07,1000000.0,1
2.2384615384615385,0.5577360695453493,0.003888155180308085,4.541477663073694e-07,1000000.0,1
2.2384615384615385,0.3476422804025519,0.0049238826317067365,7.284111028401137e-07,1000000.0,1
2.2384615384615385,0.21669732029574093,0.006235507341273912,1.1682887354866954e-06,1000000.0,1
2.2384615384615385,0.13508065023116764,0.007896522868499725,1.8737767636598828e-06,1000000.0,1
2.2384615384615385,0.08420762404531526,0.01,3.0052437481241385e-06,1000000.0,1
2.292307692307692,8366509.231792907,1e-06,3.0549226139295576e-14,1000000.0,1
2.292307692307692,5216942.976998538,1.2663801734674021e-06,4.899236660628545e-14,1000000.0,1
2.292307692307692,3253028.6266353815,1.6037187437513308e-06,7.856997672895837e-14,1000000.0,1
2.292307692307692,2028428.3916989416,2.030917620904735e-06,1.2600414463758367e-13,1000000.0,1
2.292307692307692,1264828.0161863812,2.571913809059347e-06,2.0207520921632611e-13,1000000.0,1
2.292307692307692,788684.4414486598,3.257020655659783e-06,3.2407180238861794e-13,8.32781415035155e-09,1
2.292307692307692,491784.7658619506,4.124626382901348e-06,5.197200282250944e-13,5.405028684386257e-09,1
2.292307692307692,306652.75517601497,5.223345074266844e-06,8.334847620763202e-13,3.745341667433135e-09,1
2.292307692307692,191213.5539870667,6.6147406412301455e-06,1.3366751645239007e-12,2.7644343122281013e-09,1
2.292307692307692,119231.35531853244,8.376776400682924e-06,2.1436510896825474e-12,2.2192472824495093e-09,1
2.292307692307692,74346.8024680415,1.0608183551394482e-05,3.437813621603386e-12,1.960154397637876e-09,1
2.292307692307692,46359.006551596605,1.3433993325988988e-05,5.513286624229611e-12,2.041266589317017e-09,1
2.292307692307692,28907.19581351237,1.7012542798525893e-05,8.84176232402508e-12,2.6383524091253085e-09,1
2.292307692307692,18025.106351293016,2.1544346900318823e-05,1.4179703073817853e-11,4.303015482367151e-09,1
2.292307692307692,11239.571390408322,2.7283333764867696e-05,2.274026345457971e-11,1.0875340294537945e-08,1
2.292307692307692,7008.445964289226,3.455107294592218e-05,3.646900651875205e-11,4.179404030259812e-08,1
2.292307692307692,4370.12443537044,4.37547937507418e-05,5.848607890437163e-11,4.456287247177101e-07,1
2.292307692307692,2724.9968877239367,5.541020330009492e-05,9.379534465623237e-11,1.1559678405481687e-05,1
2.292307692307692,1699.1761005645578,7.017038286703822e-05,1.5042165898547434e-10,910256.4102566066,1
2.292307692307692,1059.5244041680346,8.886238162743407e-05,2.412347897898641e-10,910256.410260494,1
2.292307692307692,660.6686173490415,0.00011253355826007646,3.8687460426135353e-10,1000000.0,1
2.292307692307692,411.96117970279585,0.00014251026703029977,6.204425510723482e-10,1000000.0,1
2.292307692307692,256.87875110502637,0.00018047217668271703,9.950261879198474e-10,1000000.0,1
2.292307692307692,160.17620345569162,0.00022854638641349906,1.5957680111180456e-09,1000000.0,1
2.292307692307692,99.87648754380511,0.0002894266124716752,2.5592239309238066e-09,1000000.0,1
2.292307692307692,62.27590016887654,0.0003665241237079626,4.104415828033678e-09,1000000.0,1
2.292307692307692,38.8295888308583,0.00046415888336127773,6.58264400828812e-09,1000000.0,1
2.292307692307692,24.209469343088134,0.0005878016072274912,1.0557393356325856e-08,1000000.0,1
2.292307692307692,15.093210817424561,0.0007443803013251688,1.6932509795801886e-08,1000000.0,1
2.292307692307692,9.409105590562502,0.0009426684551178855,2.7157794063883034e-08,1000000.0,1
2.292307692307692,5.8652356835931,0.0011937766417144358,4.355874993250094e-08,1000000.0,1
2.292307692307692,3.655923665057617,0.0015117750706156615,6.986543337161779e-08,1000000.0,1
2.292307692307692,2.2787183036959187,0.0019144819761699576,1.1206059297741434e-07,1000000.0,1
2.292307692307692,1.4202836167659487,0.0024244620170823282,1.797398566916346e-07,1000000.0,1
2.292307692307692,0.8852368510831311,0.00307029062975785,2.882930986787013e-07,1000000.0,1
2.292307692307692,0.5517617704885409,0.003888155180308085,4.624027613928183e-07,1000000.0,1
2.292307692307692,0.34391977458558987,0.0049238826317067365,7.416542265248266e-07,1000000.0,1
2.292307692307692,0.21437770224029593,0.006235507341273912,1.1895333482161074e-06,1000000.0,1
2.292307692307692,0.1336350994571332,0.007896522868499725,1.907856075516012e-06,1000000.0,1
2.292307692307692,0.08330670429364428,0.01,3.059909654379452e-06,1000000.0,1
2.3461538461538463,8343583.429453688,1e-06,3.134069914693513e-14,1000000.0,1
2.3461538461538463,5202647.576050192,1.2663801734674021e-06,5.026166670425783e-14,1000000.0,1
2.3461538461538463,3244114.7188101984,1.6037187437513308e-06,8.060557708867155e-14,1000000.0,1
2.3461538461538463,2022870.1178614974,2.030917620904735e-06,1.2926867509219427e-13,1000000.0,1
2.3461538461538463,1261362.1503855677,2.571913809059347e-06,2.0731059790350788e-13,1000000.0,1
2.3461538461538463,786523.2982153274,3.257020655659783e-06,3.324678933765091e-13,7.772632956582097e-09,1
2.3461538461538463,490437.1833435896,4.124626382901348e-06,5.33184996766442e-13,5.053249689792618e-09,1
2.3461538461538463,305812.46903897205,5.223345074266844e-06,8.550787846377512e-13,3.5165502947208232e-09,1
2.3461538461538463,190689.59288132488,6.6147406412301455e-06,1.371305903585415e-12,2.6144006124248506e-09,1
2.3461538461538463,118904.63891868349,8.376776400682924e-06,2.199189055861113e-12,2.122089726709354e-09,1
2.3461538461538463,74143.07814987867,1.0608183551394482e-05,3.526880901088738e-12,1.8994004200640404e-09,1
2.3461538461538463,46231.97403694701,1.3433993325988988e-05,5.6561254952443115e-12,2.0083510887264546e-09,1
2.3461538461538463,28827.984530147452,1.7012542798525893e-05,9.07083571270437e-12,2.6402735926592757e-09,1
2.3461538461538463,17975.71403299564,2.1544346900318823e-05,1.4547072396366056e-11,4.384602965418318e-09,1
2.3461538461538463,11208.77271125324,2.7283333764867696e-05,2.3329420613403664e-11,1.1269607443280483e-08,1
2.3461538461538463,6989.24136457832,3.455107294592218e-05,3.741384912840306e-11,4.4049262737155976e-08,1
2.3461538461538463,4358.149335211626,4.37547937507418e-05,6.000134130069024e-11,4.746276725168019e-07,1
2.3461538461538463,2717.529751033947,5.541020330009492e-05,9.622540089903406e-11,1.2315013212181005e-05,1
2.3461538461538463,1694.51991268749,7.017038286703822e-05,1.543187897568248e-10,955128.2051283045,1
2.3461538461538463,1056.6209918040925,8.886238162743407e-05,2.474847021848182e-10,955128.205130273,1
2.3461538461538463,658.8581574216569,0.00011253355826007646,3.9689773506426644e-10,1000000.0,1
2.3461538461538463,410.8322407982097,0.00014251026703029977,6.365169144382469e-10,1000000.0,1
2.3461538461538463,256.1747864279787,0.00018047217668271703,1.0208051714034719e-09,1000000.0,1
2.3461538461538463,159.73724402851795,0.00022854638641349906,1.6371108818700493e-09,1000000.0,1
2.3461538461538463,99.60278447719797,0.0002894266124716752,2.6255280102558095e-09,1000000.0,1
2.3461538461538463,62.10525340888928,0.0003665241237079626,4.210753583550528e-09,1000000.0,1
2.3461538461538463,38.723210476021364,0.00046415888336127773,6.75319177213161e-09,1000000.0,1
2.3461538461538463,24.14316920489833,0.0005878016072274912,1.083093276716197e-08,1000000.0,1
2.3461538461538463,15.051901063515913,0.0007443803013251688,1.7371255223951566e-08,1000000.0,1
2.3461538461538463,9.383375025522069,0.0009426684551178855,2.7861556274497384e-08,1000000.0,1
2.3461538461538463,5.849214173624698,0.0011937766417144358,4.468765978012323e-08,1000000.0,1
2.3461538461538463,3.645950494538222,0.0015117750706156615,7.16763950094304e-08,1000000.0,1
2.3461538461538463,2.2725114300981253,0.0019144819761699576,1.1496575621416445e-07,1000000.0,1
2.3461538461538463,1.4164211459662799,0.0024244620170823282,1.8440040222592403e-07,1000000.0,1
2.3461538461538463,0.8828332992797635,0.00307029062975785,2.9576965570932935e-07,1000000.0,1
2.3461538461538463,0.5502659649447511,0.003888155180308085,4.7439664890476674e-07,1000000.0,1
2.3461538461538463,0.3429887566986632,0.0049238826317067365,7.608943529226423e-07,1000000.0,1
2.3461538461538463,0.2137981140137267,0.006235507341273912,1.2203967105518783e-06,1000000.0,1
2.3461538461538463,0.13327421538172543,0.007896522868499725,1.9573628934185127e-06,1000000.0,1
2.3461538461538463,0.08308195252226896,0.01,3.1393193215575974e-06,1000000.0,1
2.4,8422053.18873416,1e-06,3.2530035347436066e-14,1000000.0,1
2.4,5251577.452018428,1.2663801734674021e-06,5.216902746245234e-14,1000000.0,1
2.4,3274624.978853096,1.6037187437513308e-06,8.366444728981353e-14,1000000.0,1
2.4,2041894.8128718582,2.030917620904735e-06,1.3417424257393716e-13,1000000.0,1
2.4,1273225.0128880888,2.571913809059347e-06,2.1517774843675422e-13,1000000.0,1
2.4,793920.394799971,3.257020655659783e-06,3.450845901826052e-13,7.309739581759928e-09,1
2.4,495049.6483118061,4.124626382901348e-06,5.534186300109507e-13,4.750029550049131e-09,1
2.4,308688.5749186259,5.223345074266844e-06,8.875278417627642e-13,3.3170588939700367e-09,1
2.4,192482.990776768,6.6147406412301455e-06,1.4233450653195364e-12,2.4809148921473943e-09,1
2.4,120022.91345594393,8.376776400682924e-06,2.2826452364921182e-12,2.0323703912637843e-09,1
2.4,74840.37902179404,1.0608183551394482e-05,3.660721146204834e-12,1.8347004226129603e-09,1
2.4,46666.77647113895,1.3433993325988988e-05,5.870767615097476e-12,1.972931449744134e-09,1
2.4,29099.105871235544,1.7012542798525893e-05,9.415061329221854e-12,2.6251660076746267e-09,1
2.4,18144.771908882594,2.1544346900318823e-05,1.5099113535073402e-11,4.366364203525988e-09,1
2.4,11314.188839205872,2.7283333764867696e-05,2.421473950118582e-11,1.132280322021432e-08,1
2.4,7054.973634797643,3.455107294592218e-05,3.883365204574364e-11,5.523997966385314e-08,1
2.4,4399.136707961922,4.37547937507418e-05,6.227830692798183e-11,4.663573220894581e-07,1
2.4,2743.0874262530606,5.541020330009492e-05,9.987701610399198e-11,1.2189405951358102e-05,1
2.4,1710.4563904956385,7.017038286703822e-05,1.6017496057566848e-10,1000000.0,1
2.4,1066.5581671376403,8.886238162743407e-05,2.568763714503262e-10,1000000.0,1
2.4,665.0544659979217,0.00011253355826007646,4.1195937937066974e-10,1000000.0,1
2.4,414.6959323524267,0.00014251026703029977,6.606716843579608e-10,1000000.0,1
2.4,258.5839765558407,0.00018047217668271703,1.0595429749666536e-09,1000000.0,1
2.4,161.2394826585718,0.00022854638641349906,1.6992363577453562e-09,1000000.0,1
2.4,100.53949683621435,0.0002894266124716752,2.7251622948642486e-09,1000000.0,1
2.4,62.689335196626544,0.0003665241237079626,4.3705454493246e-09,1000000.0,1
2.4,39.087412380597186,0.00046415888336127773,7.009469242859756e-09,1000000.0,1
2.4,24.370267188191264,0.0005878016072274912,1.124196840305475e-08,1000000.0,1
2.4,15.193509231858593,0.0007443803013251688,1.8030527305770244e-08,1000000.0,1
2.4,9.471676592059474,0.0009426684551178855,2.8919024932405365e-08,1000000.0,1
2.4,5.904276431774014,0.0011937766417144358,4.638389965190557e-08,1000000.0,1
2.4,3.6802861028332203,0.0015117750706156615,7.439734823950577e-08,1000000.0,1
2.4,2.2939225555747025,0.0019144819761699576,1.1933055579470735e-07,1000000.0,1
2.4,1.4297728520034887,0.0024244620170823282,1.9140223133617888e-07,1000000.0,1
2.4,0.8911592714173056,0.00307029062975785,3.070016624784876e-07,1000000.0,1
2.4,0.5554579408380856,0.003888155180308085,4.924142678062719e-07,1000000.0,1
2.4,0.3462263987878627,0.0049238826317067365,7.897963875478186e-07,1000000.0,1
2.4,0.21581705103542337,0.006235507341273912,1.2667572539964753e-06,1000000.0,1
2.4,0.1345331817273962,0.007896522868499725,2.0317259020803696e-06,1000000.0,1
2.4,0.08386701243369957,0.01,3.258595538169492e-06,1000000.0,1
