#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B->K  mu  mu) 

0.095,35203378499.137344,0.00012245513306678618,0.0
0.095,16134489783.302351,0.00018088040080399561,0.0
0.095,7394792068.870288,0.0002671812816304737,0.0
0.095,3389192138.9809813,0.0003946576684726452,0.0
0.095,1553334496.6353896,0.0005829550421113759,0.0
0.095,711918731.7241323,0.0008610920508355232,0.0
0.095,326279336.1315844,0.001271932595910999,0.0
0.095,149533955.38542655,0.0018787916192828846,0.0
0.095,68530025.44863567,0.0027751926163661227,0.0
0.095,31406217.866068695,0.0040992806114776605,0.0
0.095,14392913.121291893,0.006055111790272853,0.0
0.095,6596056.74762243,0.008944100750274077,0.0
0.095,3022910.6910592015,0.013211471728657949,0.0
0.095,1385391.0436225538,0.019514872440561434,0.0
0.095,634929.0762851774,0.02882572465755633,0.0
0.095,290993.24594634934,0.04257893073931596,0.0
0.095,133365.77427909116,0.06289400750340614,0.0
0.095,61123.5674820015,0.09290172653833195,0.0
0.095,28013.994173146217,0.13722659974140763,0.0
0.095,12839.343379487265,0.2026995662865173,0.0
0.1,33306391177.93189,0.00012245513306678618,0.0
0.1,15265058371.60086,0.00018088040080399561,0.0
0.1,6996312479.226316,0.0002671812816304737,0.0
0.1,3206560345.1637135,0.0003946576684726452,0.0
0.1,1469630649.458548,0.0005829550421113759,0.0
0.1,673555828.5301698,0.0008610920508355232,0.0
0.1,308697188.01956195,0.001271932595910999,0.0
0.1,141476006.583297,0.0018787916192828846,0.0
0.1,64837113.73186571,0.0027751926163661227,0.0
0.1,29713799.49271133,0.0040992806114776605,0.0
0.1,13617300.184960589,0.006055111790272853,0.0
0.1,6240601.707675238,0.008944100750274077,0.0
0.1,2860007.7322604707,0.013211471728657949,0.0
0.1,1310732.6386523237,0.019514872440561434,0.0
0.1,600712.7345008439,0.02882572465755633,0.0
0.1,275311.5599632162,0.04257893073931596,0.0
0.1,126178.64767151678,0.06289400750340614,0.0
0.1,57829.592141497786,0.09290172653833195,0.0
0.1,26504.30618075275,0.13722659974140763,0.0
0.1,12147.424251274491,0.2026995662865173,0.0
0.101,32946934392.79537,0.00012245513306678618,0.0
0.101,15100311344.537752,0.00018088040080399561,0.0
0.101,6920805282.452515,0.0002671812816304737,0.0
0.101,3171953766.093463,0.0003946576684726452,0.0
0.101,1453769751.762041,0.0005829550421113759,0.0
0.101,666286505.6216626,0.0008610920508355232,0.0
0.101,305365573.4591769,0.001271932595910999,0.0
0.101,139949116.1070573,0.0018787916192828846,0.0
0.101,64137347.269412674,0.0027751926163661227,0.0
0.101,29393103.95320228,0.0040992806114776605,0.0
0.101,13470329.314317543,0.006055111790272853,0.0
0.101,6173246.394039005,0.008944100750274077,0.0
0.101,2829139.129026556,0.013211471728657949,0.0
0.101,1296585.5405224499,0.019514872440561434,0.0
0.101,594229.0372343082,0.02882572465755633,0.0
0.101,272340.01525570836,0.04257893073931596,0.0
0.101,124816.7481422012,0.06289400750340614,0.0
0.101,57205.411493433836,0.09290172653833195,0.0
0.101,26218.232908821847,0.13722659974140763,0.0
0.101,12016.311326263616,0.2026995662865173,0.0
0.12115276586285882,26939368636.318306,0.00012245513306678618,0.0
0.12115276586285882,12346910434.788687,0.00018088040080399561,0.0
0.12115276586285882,5658860741.375299,0.0002671812816304737,0.0
0.12115276586285882,2593577089.410409,0.0003946576684726452,0.0
0.12115276586285882,1188687660.6871114,0.0005829550421113759,0.0
0.12115276586285882,544794439.2242107,0.0008610920508355232,0.0
0.12115276586285882,249683992.449176,0.001271932595910999,0.0
0.12115276586285882,114429761.48117267,0.0018787916192828846,0.0
0.12115276586285882,52441757.34231447,0.0027751926163661227,0.0
0.12115276586285882,24033031.494394343,0.0040992806114776605,0.0
0.12115276586285882,11013821.518729879,0.006055111790272853,0.0
0.12115276586285882,5047430.823170193,0.008944100750274077,0.0
0.12115276586285882,2313174.882169404,0.013211471728657949,0.0
0.12115276586285882,1060115.698662636,0.019514872440561434,0.0
0.12115276586285882,485852.4441035352,0.02882572465755633,0.0
0.12115276586285882,222669.54917294663,0.04257893073931596,0.0
0.12115276586285882,102051.97517766966,0.06289400750340614,0.0
0.12115276586285882,46771.90813711775,0.09290172653833195,0.0
0.12115276586285882,21436.357471535623,0.13722659974140763,0.0
0.12115276586285882,9824.681257093538,0.2026995662865173,0.0
0.1467799267622069,23353468792.48524,0.00012245513306678618,0.0
0.1467799267622069,10703412892.582083,0.00018088040080399561,0.0
0.1467799267622069,4905609559.748998,0.0002671812816304737,0.0
0.1467799267622069,2248345813.904116,0.0003946576684726452,0.0
0.1467799267622069,1030461182.7204523,0.0005829550421113759,0.0
0.1467799267622069,472276550.6822753,0.0008610920508355232,0.0
0.1467799267622069,216448244.71448472,0.001271932595910999,0.0
0.1467799267622069,99197734.32716379,0.0018787916192828846,0.0
0.1467799267622069,45461014.023623586,0.0027751926163661227,0.0
0.1467799267622069,20833842.06998194,0.0040992806114776605,0.0
0.1467799267622069,9547677.008876534,0.006055111790272853,0.0
0.1467799267622069,4375513.233209229,0.008944100750274077,0.0
0.1467799267622069,2005239.204240192,0.013211471728657949,0.0
0.1467799267622069,918988.8843620446,0.019514872440561434,0.0
0.1467799267622069,421173.29951804853,0.02882572465755633,0.0
0.1467799267622069,193026.46731069303,0.04257893073931596,0.0
0.1467799267622069,88466.15583912695,0.06289400750340614,0.0
0.1467799267622069,40545.309914085636,0.09290172653833195,0.0
0.1467799267622069,18582.595975063134,0.13722659974140763,0.0
0.1467799267622069,8516.747368493001,0.2026995662865173,0.0
0.1778279410038923,19168415073.956318,0.00012245513306678618,0.0
0.1778279410038923,8785310229.576427,0.00018088040080399561,0.0
0.1778279410038923,4026501366.7285175,0.0002671812816304737,0.0
0.1778279410038923,1845432366.6469984,0.0003946576684726452,0.0
0.1778279410038923,845798875.4935294,0.0005829550421113759,0.0
0.1778279410038923,387643923.04294896,0.0008610920508355232,0.0
0.1778279410038923,177661399.87474445,0.001271932595910999,0.0
0.1778279410038923,81422605.89303114,0.0018787916192828846,0.0
0.1778279410038923,37315432.14521195,0.0027751926163661227,0.0
