#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B+->K+  a)*BR_theo(a->  mu  mu) 

2.2384615384615385,116884.18087141452,1.7012542798525893e-05,2.1710425930456772e-12
2.2384615384615385,72883.22020661306,2.1544346900318823e-05,3.4817423703876197e-12
2.2384615384615385,45446.38884458668,2.7283333764867696e-05,5.583737181137598e-12
2.2384615384615385,28338.132456682575,3.455107294592218e-05,8.954748150647992e-12
2.2384615384615385,17670.266558744388,4.37547937507418e-05,1.4360907671146683e-11
2.2384615384615385,11018.31085458351,5.541020330009492e-05,2.3030881314439244e-11
2.2384615384615385,6870.478866569237,7.017038286703822e-05,3.693511306551416e-11
2.2384615384615385,4284.095014733847,8.886238162743407e-05,5.923365974361093e-11
2.2384615384615385,2671.3532339212634,0.00011253355826007646,9.499439112527683e-11
2.2384615384615385,1665.7266026180919,0.00014251026703029977,1.5234475397384112e-10
2.2384615384615385,1038.6669707240774,0.00018047217668271703,2.443187466551869e-10
2.2384615384615385,647.6629554128499,0.00022854638641349906,3.918184989187808e-10
2.2384615384615385,403.85147355812916,0.0002894266124716752,6.283625786693341e-10
2.2384615384615385,251.82189909739634,0.0003665241237079626,1.0076981773715568e-09
2.2384615384615385,157.02294076043157,0.00046415888336127773,1.616004148298902e-09
2.2384615384615385,97.91019564470083,0.0005878016072274912,2.591456089702693e-09
2.2384615384615385,61.04974070304318,0.0007443803013251688,4.155604493567532e-09
2.2384615384615385,38.06494602626848,0.0009426684551178855,6.66371812468399e-09
2.2384615384615385,23.732620550889134,0.0011937766417144358,1.0685579861711777e-08
2.2384615384615385,14.795834919247884,0.0015117750706156615,1.713516565819564e-08
2.2384615384615385,9.223657636356524,0.0019144819761699576,2.7478751090117437e-08
2.2384615384615385,5.749593441252799,0.0024244620170823282,4.406879200515599e-08
2.2384615384615385,3.5838164151628407,0.00307029062975785,7.067947153358483e-08
2.2384615384615385,2.233760522411236,0.003888155180308085,1.1336560412022288e-07
2.2384615384615385,1.3922553476079602,0.0049238826317067365,1.8184006494960264e-07
2.2384615384615385,0.8677641450511717,0.006235507341273912,2.9168277471459493e-07
2.2384615384615385,0.5408698062587592,0.007896522868499725,4.6788329507967374e-07
2.2384615384615385,0.33713017201419465,0.01,7.505222274821091e-07
2.292307692307692,33466036.899803255,1e-06,7.637306533512867e-15
2.292307692307692,20867771.88064316,1.2663801734674021e-06,1.2248091648203334e-14
2.292307692307692,13012114.479212828,1.6037187437513308e-06,1.9642494173594473e-14
2.292307692307692,8113713.539495694,2.030917620904735e-06,3.150103613720815e-14
2.292307692307692,5059312.037482149,2.571913809059347e-06,5.0518802247166565e-14
2.292307692307692,3154737.7385785077,3.257020655659783e-06,8.101795045124094e-14
2.292307692307692,1967139.0362927413,4.124626382901348e-06,1.2993000668240865e-13
2.292307692307692,1226610.9936282553,5.223345074266844e-06,2.0837118956168147e-13
2.292307692307692,764854.188975859,6.6147406412301455e-06,3.3416878868047124e-13
2.292307692307692,476925.3944374268,8.376776400682924e-06,5.359127661497332e-13
2.292307692307692,297387.18321471376,1.0608183551394482e-05,8.594533893474533e-13
2.292307692307692,185435.9997873439,1.3433993325988988e-05,1.378321614901821e-12
2.292307692307692,115628.75715432546,1.7012542798525893e-05,2.2104404751485265e-12
2.292307692307692,72100.39973597668,2.1544346900318823e-05,3.5449254944517944e-12
2.292307692307692,44958.26047618188,2.7283333764867696e-05,5.685065146663715e-12
2.292307692307692,28033.759566233577,3.455107294592218e-05,9.117249720995303e-12
2.292307692307692,17480.47453316681,4.37547937507418e-05,1.462151451630441e-11
2.292307692307692,10899.96581368214,5.541020330009492e-05,2.344882146945612e-11
2.292307692307692,6796.684648463384,7.017038286703822e-05,3.760537168938023e-11
2.292307692307692,4238.080498985918,8.886238162743407e-05,6.030856640362117e-11
2.292307692307692,2642.660777454949,0.00011253355826007646,9.671823970867386e-11
2.292307692307692,1647.8353361965242,0.00014251026703029977,1.551093230929414e-10
2.292307692307692,1027.51080374402,0.00018047217668271703,2.487523379573128e-10
2.292307692307692,640.7064766366872,0.00022854638641349906,3.989287270743861e-10
2.292307692307692,399.5137281112896,0.0002894266124716752,6.3976536095368e-10
2.292307692307692,249.1170837496086,0.0003665241237079626,1.0259849618515048e-09
2.292307692307692,155.33635854282585,0.00046415888336127773,1.6453308555943745e-09
2.292307692307692,96.85855143467792,0.0005878016072274912,2.6384877143109378e-09
2.292307692307692,60.39402789003459,0.0007443803013251688,4.2310303836126154e-09
2.292307692307692,37.65612697398862,0.0009426684551178855,6.784683197501615e-09
2.292307692307692,23.477756457614955,0.0011937766417144358,1.0879586118345863e-08
2.292307692307692,14.636967505750668,0.0015117750706156615,1.744633378599299e-08
2.292307692307692,9.124642225518818,0.0019144819761699576,2.797786960832518e-08
2.292307692307692,5.687889492509865,0.0024244620170823282,4.4869443087448583e-08
2.292307692307692,3.545368429288762,0.00307029062975785,7.196390392529638e-08
2.292307692307692,2.209805353337009,0.003888155180308085,1.1542623850907074e-07
2.292307692307692,1.3773305783850338,0.0049238826317067365,1.851460695692116e-07
2.292307692307692,0.8584655706800609,0.006235507341273912,2.969868467307224e-07
2.292307692307692,0.5350763137325375,0.007896522868499725,4.7639292175160955e-07
2.292307692307692,0.33352030806844585,0.01,7.641743572821218e-07
2.3461538461538463,33374333.690999024,1e-06,7.83517478538879e-15
2.3461538461538463,20810590.27740206,1.2663801734674021e-06,1.2565416672609167e-14
2.3461538461538463,12976458.848463887,1.6037187437513308e-06,2.015139426329879e-14
2.3461538461538463,8091480.4446971025,2.030917620904735e-06,3.2317168750285954e-14
2.3461538461538463,5045448.574829303,2.571913809059347e-06,5.182764941748746e-14
2.3461538461538463,3146093.1661945847,3.257020655659783e-06,8.311697319443334e-14
2.3461538461538463,1961748.706767428,4.124626382901348e-06,1.3329624880805937e-13
2.3461538461538463,1223249.849626571,5.223345074266844e-06,2.1376969517723485e-13
2.3461538461538463,762758.3450972644,6.6147406412301455e-06,3.428264733823619e-13
2.3461538461538463,475618.52937966486,8.376776400682924e-06,5.497972575319073e-13
2.3461538461538463,296572.286480137,1.0608183551394482e-05,8.81720208802878e-13
2.3461538461538463,184927.87026217178,1.3433993325988988e-05,1.4140313315892329e-12
2.3461538461538463,115311.91254819313,1.7012542798525893e-05,2.267708819575775e-12
2.3461538461538463,71902.8309820721,2.1544346900318823e-05,3.6367678179899553e-12
2.3461538461538463,44835.066268195886,2.7283333764867696e-05,5.8323544177940795e-12
2.3461538461538463,27956.941661874298,3.455107294592218e-05,9.353460323957457e-12
2.3461538461538463,17432.57460819519,4.37547937507418e-05,1.5000329980408405e-11
2.3461538461538463,10870.097717600263,5.541020330009492e-05,2.405633514944779e-11
2.3461538461538463,6778.060314669785,7.017038286703822e-05,3.8579653266695545e-11
2.3461538461538463,4226.467224276912,8.886238162743407e-05,6.187104110727496e-11
2.3461538461538463,2635.419257568634,0.00011253355826007646,9.922401175199114e-11
2.3461538461538463,1643.319832206982,0.00014251026703029977,1.5912787987394428e-10
2.3461538461538463,1024.695115387307,0.00018047217668271703,2.5519697478151567e-10
2.3461538461538463,638.950717657455,0.00022854638641349906,4.092641008178052e-10
2.3461538461538463,398.4188987131893,0.0002894266124716752,6.56340328362346e-10
2.3461538461538463,248.43438885649203,0.0003665241237079626,1.0525663177882396e-09
2.3461538461538463,154.91066271149276,0.00046415888336127773,1.6879592428884487e-09
2.3461538461538463,96.59311964438952,0.0005878016072274912,2.70685026844827e-09
2.3461538461538463,60.22853928762066,0.0007443803013251688,4.340662402702466e-09
2.3461538461538463,37.55296535249202,0.0009426684551178855,6.960500262545999e-09
2.3461538461538463,23.4134622060085,0.0011937766417144358,1.1161551783707884e-08
2.3461538461538463,14.596908373922142,0.0015117750706156615,1.789855514471346e-08
2.3461538461538463,9.099691176500063,0.0019144819761699576,2.870319397141396e-08
2.3461538461538463,5.672353675432144,0.0024244620170823282,4.603288054899073e-08
2.3461538461538463,3.5356977524682263,0.00307029062975785,7.383020677579838e-08
2.3461538461538463,2.203786800120372,0.003888155180308085,1.1842018542330433e-07
2.3461538461538463,1.373585310631541,0.0049238826317067365,1.8994916197153224e-07
2.3461538461538463,0.8561349463742236,0.006235507341273912,3.046924000667043e-07
2.3461538461538463,0.5336258824175338,0.007896522868499725,4.887548068696042e-07
2.3461538461538463,0.3326175222176017,0.01,7.840059334500635e-07
2.4,33688212.728423305,1e-06,8.132508835462985e-15
2.4,21006309.781577185,1.2663801734674021e-06,1.304225686202667e-14
2.4,13098499.88893739,1.6037187437513308e-06,2.091611181324771e-14
2.4,8167579.225040095,2.030917620904735e-06,3.354356061985787e-14
2.4,5092900.025140477,2.571913809059347e-06,5.379443704858324e-14
2.4,3175681.5528336703,3.257020655659783e-06,8.627114739027666e-14
2.4,1980198.5669400755,4.124626382901348e-06,1.3835465710463133e-13
2.4,1234754.2734440384,5.223345074266844e-06,2.2188195942121486e-13
2.4,769931.9369767085,6.6147406412301455e-06,3.5583626372048964e-13
2.4,480091.627824881,8.376776400682924e-06,5.706613024455212e-13
2.4,299361.49026207114,1.0608183551394482e-05,9.15180269456915e-13
2.4,186667.08029079734,1.3433993325988988e-05,1.467691859950263e-12
2.4,116396.39820133468,1.7012542798525893e-05,2.3537652195839142e-12
2.4,72579.0627705101,2.1544346900318823e-05,3.774778091999377e-12
2.4,45256.73105994394,2.7283333764867696e-05,6.053684111826265e-12
2.4,28219.871016404657,3.455107294592218e-05,9.708410978983819e-12
2.4,17596.524364891782,4.37547937507418e-05,1.55695711844051e-11
2.4,10972.328674134675,5.541020330009492e-05,2.4969238378600965e-11
2.4,6841.806468979994,7.017038286703822e-05,4.0043694295124735e-11
2.4,4266.216153078599,8.886238162743407e-05,6.421895332189843e-11
2.4,2660.2047002604872,0.00011253355826007646,1.0298940681382202e-10
2.4,1658.774783987517,0.00014251026703029977,1.6516652117157456e-10
2.4,1034.3320349738567,0.00018047217668271703,2.6488126180899323e-10
2.4,644.9598017348796,0.00022854638641349906,4.2479495294490253e-10
2.4,402.1658465171114,0.0002894266124716752,6.812473180499859e-10
2.4,250.77078358150925,0.0003665241237079626,1.0925096515485843e-09
2.4,156.36750997564567,0.00046415888336127773,1.752015757208803e-09
2.4,97.50152843879616,0.0005878016072274912,2.8095756703389985e-09
2.4,60.79497259365901,0.0007443803013251688,4.505398773322133e-09
2.4,37.906162712388564,0.0009426684551178855,7.224681875320445e-09
2.4,23.633698417920982,0.0011937766417144358,1.1585218390096381e-08
2.4,14.734237943243514,0.0015117750706156615,1.857801358327308e-08
2.4,9.185324838098715,0.0019144819761699576,2.979294185054142e-08
2.4,5.725752349978447,0.0024244620170823282,4.778078542970739e-08
2.4,3.5689960098263716,0.00307029062975785,7.66339473430494e-08
2.4,2.2245510605890533,0.003888155180308085,1.2291779259681322e-07
2.4,1.3865336430680815,0.0049238826317067365,1.9716424674018286e-07
2.4,0.8642093794772017,0.006235507341273912,3.1626708322374356e-07
2.4,0.5386610007658695,0.007896522868499725,5.07323299231944e-07
2.4,0.3357573492529857,0.01,8.137936842217187e-07
