#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.032786,50395.79390535225,0.23357214690901212,0.23376631235097822,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,0
0.032786,14999.596812555506,0.42813323987193913,0.42848914075433797,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,0
0.032786,4464.439493536435,0.7847599703514607,0.7854123264547636,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,0
0.032786,1328.8025273580558,1.438449888287663,1.439645627143201,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,0
0.032786,394.8874038230415,2.636650898730358,2.638844708650669,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,0
0.032786,117.52682137180432,4.832930238571752,4.836951715273417,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,0
0.032786,34.97903595936395,8.858667904100823,8.866040351431687,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,0
0.032786,10.411629565535955,16.23776739188721,16.251284169055822,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,3.0983626213503745,29.763514416313193,29.788281064172118,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,0.9222830429744874,54.555947811685144,54.601338476638766,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.032786,0.27456283334052056,100.0,100.08319021681221,0.00041702,5.447880585325639e-06,14.282935,0.18658991004740313,1
0.035313,2200428597.9357147,0.001,0.0010008302029689067,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,654924883.0091625,0.0018329807108324356,0.001834502456860451,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,194928662.0122709,0.003359818286283781,0.0033626076173995127,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,58017620.46123589,0.006158482110660267,0.006163594900789032,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,17268082.871435132,0.011288378916846888,0.011297750562516147,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,5139588.375893528,0.02069138081114789,0.020708558856795012,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,1529722.16748941,0.0379269019073225,0.03795838893307754,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,455299.1168709563,0.06951927961775606,0.06957699472521828,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,135513.0552443898,0.12742749857031335,0.12753328922912396,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
0.035313,40333.48162676495,0.23357214690901212,0.23376605903250766,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,0
0.035313,12004.691573379676,0.42813323987193913,0.42848867642835964,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,0
0.035313,3573.04398463504,0.7847599703514607,0.7854114753643627,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,0
0.035313,1063.4862187934748,1.438449888287663,1.4396440671652107,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,0
0.035313,316.04193118018003,2.636650898730358,2.6388418428979605,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,0
0.035313,94.06074568280995,4.832930238571752,4.836946461956857,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,0
0.035313,27.994922244490375,8.858667904100823,8.866030720875646,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,0
0.035313,8.332784350719596,16.23776739188721,16.251266514495203,0.00033982,5.107507651109411e-06,11.638835,0.17493213705049732,1
